"시점","국가별",산림면적 (1000km²),멸종위기종(포유동물) (종),멸종위기종(조류) (종),멸종위기종(어류) (종),멸종위기종(고등식물) (종),육상보호구역 (%),해양보호구역 (%)
"2002","기니",69,-,-,-,-,6.8,-
"2002","기니비사우",21,-,-,-,-,16.1,45.8
"2002","케냐",39,-,-,-,-,11.8,10.5
"2002","레소토",0,-,-,-,-,0.5,-
"2002","라이베리아",82,-,-,-,-,1.6,-
"2002","리비아",2,-,-,-,-,0.1,0.1
"2002","마다가스카르",129,-,-,-,-,3.1,0.1
"2002","말라위",30,-,-,-,-,15.0,-
"2002","말리",133,-,-,-,-,2.4,-
"2002","모리타니",4,-,-,-,-,0.5,32.1
"2002","모리셔스",0,-,-,-,-,4.5,0.3
"2002","모로코",55,-,-,-,-,1.6,1.3
"2002","모잠비크",407,-,-,-,-,15.8,3.3
"2002","나미비아",79,-,-,-,-,14.5,0.5
"2002","니제르",13,-,-,-,-,7.1,-
"2002","나이지리아",246,-,-,-,-,12.8,0.2
"2002","르완다",3,-,-,-,-,10.0,-
"2002","상투메프린시페",1,-,-,-,-,-,-
"2002","세네갈",88,-,-,-,-,24.1,5.8
"2002","세이셸",0,-,-,-,-,42.0,0.5
"2002","시에라리온",29,-,-,-,-,5.0,-
"2002","소말리아",74,-,-,-,-,0.6,0.0
"2002","남아프리카공화국",177,-,-,-,-,6.9,3.3
"2002","수단",-,-,-,-,-,4.2,0.1
"2002","에스와티니",5,-,-,-,-,3.0,-
"2002","탄자니아",529,-,-,-,-,27.1,10.0
"2002","토고",13,-,-,-,-,11.3,-
"2002","튀니지",7,-,-,-,-,1.3,1.2
"2002","우간다",31,-,-,-,-,10.3,-
"2002","잠비아",470,-,-,-,-,36.0,-
"2002","짐바브웨",183,-,-,-,-,28.0,-
"2002","오세아니아",,,,,,,
"2002","미국령사모아",0,-,-,-,-,0.3,2.1
"2002","오스트레일리아",1314,-,-,-,-,10.3,12.7
"2002","피지",10,-,-,-,-,1.3,0.1
"2002","프랑스령폴리네시아",1,-,-,-,-,0.4,0.1
"2002","괌",0,-,-,-,-,26.4,0.8
"2002","키리바시",0,-,-,-,-,16.8,0.8
"2002","마셜제도",0,-,-,-,-,3.1,0.6
"2002","미크로네시아",1,-,-,-,-,4.0,0.1
"2002","나우루",0,-,-,-,-,-,-
"2002","뉴칼레도니아",8,-,-,-,-,5.5,0.3
"2002","뉴질랜드",98,-,-,-,-,25.9,4.3
"2002","북마리아나제도",0,-,-,-,-,1.1,0.1
"2002","팔라우",0,-,-,-,-,2.0,5.3
"2002","파푸아뉴기니",363,-,-,-,-,3.1,0.3
"2002","사모아",2,-,-,-,-,2.5,0.6
"2002","솔로몬제도",25,-,-,-,-,0.1,0.1
"2002","통가",0,-,-,-,-,14.5,9.4
"2002","투발루",0,-,-,-,-,0.4,0.2
"2002","바누아투",4,-,-,-,-,4.3,0.1
"2003","아시아",,,,,,,
"2003","대한민국",64,-,-,-,-,2.4,3.8
"2003","아프가니스탄",12,-,-,-,-,0.4,-
"2003","아르메니아",3,-,-,-,-,8.0,-
"2003","아제르바이잔",10,-,-,-,-,6.8,-
"2003","바레인",0,-,-,-,-,1.4,0.7
"2003","방글라데시",19,-,-,-,-,1.8,0.8
"2003","부탄",26,-,-,-,-,28.4,-
"2003","브루나이",4,-,-,-,-,44.0,1.4
"2003","캄보디아",107,-,-,-,-,22.9,0.4
"2003","중국",1841,-,-,-,-,16.6,1.3
"2003","키프로스",2,-,-,-,-,10.5,0.6
"2003","동티모르",9,-,-,-,-,5.1,1.1
"2003","조지아",28,-,-,-,-,3.7,0.5
"2003","홍콩",-,-,-,-,-,41.8,-
"2003","인도",682,-,-,-,-,5.0,1.7
"2003","인도네시아",1008,-,-,-,-,13.6,1.9
"2003","이란",97,-,-,-,-,7.1,1.7
"2003","이라크",8,-,-,-,-,0.1,-
"2003","이스라엘",2,-,-,-,-,17.8,0.5
"2003","일본",249,-,-,-,-,16.5,5.6
"2003","요르단",1,-,-,-,-,1.9,30.0
"2003","카자흐스탄",31,-,-,-,-,2.5,-
"2003","북한",64,-,-,-,-,4.5,0.1
"2003","쿠웨이트",0,-,-,-,-,1.6,0.0
"2003","키르기스스탄",12,-,-,-,-,6.9,-
"2003","라오스",173,-,-,-,-,16.6,-
"2003","레바논",1,-,-,-,-,0.5,0.1
"2003","말레이시아",195,-,-,-,-,18.1,2.0
"2003","몰디브",0,-,-,-,-,-,-
"2003","몽골",142,-,-,-,-,13.4,-
"2003","미얀마",338,-,-,-,-,6.3,0.3
"2003","네팔",58,-,-,-,-,17.0,-
"2003","오만",0,-,-,-,-,10.7,1.3
"2003","파키스탄",44,-,-,-,-,10.1,1.8
"2003","필리핀",72,-,-,-,-,10.9,2.5
"2003","카타르",0,-,-,-,-,2.5,0.3
"2003","사우디아라비아",10,-,-,-,-,31.3,3.4
"2003","싱가포르",0,-,-,-,-,5.4,1.4
"2003","스리랑카",21,-,-,-,-,21.5,1.1
"2003","시리아",5,-,-,-,-,0.6,0.6
"2003","타지키스탄",4,-,-,-,-,4.1,-
"2003","태국",193,-,-,-,-,20.1,4.4
"2003","튀르키예",204,-,-,-,-,1.9,2.4
"2003","투르크메니스탄",41,-,-,-,-,3.0,-
"2003","아랍에미리트",3,-,-,-,-,5.6,2.6
"2003","우즈베키스탄",31,-,-,-,-,2.3,-
"2003","베트남",123,-,-,-,-,6.2,1.7
"2003","예멘",5,-,-,-,-,0.5,1.8
"2003","북아메리카",,,,,,,
"2003","버뮤다",0,-,-,-,-,5.6,5.0
"2003","캐나다",3477,-,-,-,-,6.7,0.9
"2003","그린란드",0,-,-,-,-,40.5,36.3
"2003","멕시코",679,-,-,-,-,9.8,12.3
"2003","미국",3051,-,-,-,-,12.4,27.3
"2003","남아메리카",,,,,,,
"2003","앤티가바부다",0,-,-,-,-,6.6,0.5
"2003","아르헨티나",324,-,-,-,-,5.5,1.1
"2003","아루바",0,-,-,-,-,0.1,-
"2003","바하마",5,-,-,-,-,13.7,0.4
"2003","바베이도스",0,-,-,-,-,0.1,0.1
"2003","벨리즈",14,-,-,-,-,25.6,11.9
"2003","볼리비아",545,-,-,-,-,18.3,-
"2003","브라질",5392,-,-,-,-,21.2,15.7
"2003","영국령버진아일랜드",0,-,-,-,-,-,-
"2003","케이맨제도",0,-,-,-,-,8.7,1.2
"2003","칠레",161,-,-,-,-,16.6,3.7
"2003","콜롬비아",622,-,-,-,-,20.4,5.2
"2003","코스타리카",29,-,-,-,-,20.9,12.2
"2003","쿠바",26,-,-,-,-,6.3,2.8
"2003","도미니카연방",0,-,-,-,-,21.7,0.1
"2003","도미니카공화국",20,-,-,-,-,22.2,30.4
"2003","에콰도르",135,-,-,-,-,25.1,74.9
"2003","엘살바도르",7,-,-,-,-,0.5,3.1
"2003","그레나다",0,-,-,-,-,1.7,0.0
"2003","과테말라",41,-,-,-,-,29.5,0.3
"2003","가이아나",186,-,-,-,-,5.0,-
"2003","아이티",4,-,-,-,-,0.3,-
"2003","온두라스",67,-,-,-,-,18.2,1.9
"2003","자메이카",5,-,-,-,-,18.9,4.2
"2003","니카라과",50,-,-,-,-,36.7,15.7
"2003","파나마",44,-,-,-,-,18.7,4.0
"2003","파라과이",220,-,-,-,-,5.4,-
"2003","페루",749,-,-,-,-,10.4,2.8
"2003","푸에르토리코",4,-,-,-,-,10.1,1.6
"2003","세인트키츠네비스",0,-,-,-,-,3.6,0.5
"2003","세인트루시아",0,-,-,-,-,14.3,0.1
"2003","세인트빈센트그레나딘",0,-,-,-,-,10.9,0.6
"2003","수리남",153,-,-,-,-,11.4,22.9
"2003","트리니다드토바고",2,-,-,-,-,31.2,2.8
"2003","터크스케이커스제도",0,-,-,-,-,42.9,1.0
"2003","미국령버진아일랜드",0,-,-,-,-,15.2,0.6
"2003","우루과이",15,-,-,-,-,0.3,0.2
"2003","베네수엘라",487,-,-,-,-,53.8,15.3
"2003","유럽",,,,,,,
"2003","알바니아",8,-,-,-,-,7.3,1.0
"2003","안도라",0,-,-,-,-,5.6,-
"2003","오스트리아",38,-,-,-,-,22.9,-
"2003","벨라루스",84,-,-,-,-,7.2,-
"2003","벨기에",7,-,-,-,-,13.7,0.0
"2003","보스니아-헤르체고비나",21,-,-,-,-,0.6,0.7
"2003","불가리아",35,-,-,-,-,9.1,3.2
"2003","샤넬군도",0,-,-,-,-,9.3,0.0
"2003","크로아티아",19,-,-,-,-,10.4,1.3
"2003","체코",26,-,-,-,-,15.1,-
"2003","덴마크",6,-,-,-,-,4.6,3.1
"2003","에스토니아",23,-,-,-,-,19.7,26.1
"2003","페로제도",0,-,-,-,-,-,-
"2003","핀란드",224,-,-,-,-,9.0,4.7
"2003","프랑스",156,-,-,-,-,15.5,16.7
"2003","독일",114,-,-,-,-,41.1,36.2
"2003","지브롤터",0,-,-,-,-,-,-
"2003","그리스",37,-,-,-,-,10.3,2.3
"2003","헝가리",20,-,-,-,-,5.1,-
"2003","아이슬란드",0,-,-,-,-,10.2,3.8
"2003","아일랜드",7,-,-,-,-,1.2,0.1
"2003","맨섬",0,-,-,-,-,-,-
"2003","이탈리아",86,-,-,-,-,15.1,17.4
"2003","라트비아",33,-,-,-,-,15.3,6.7
"2003","리히텐슈타인",0,-,-,-,-,42.5,-
"2003","리투아니아",21,-,-,-,-,11.7,10.8
"2003","룩셈부르크",1,-,-,-,-,20.0,-
"2003","북마케도니아",10,-,-,-,-,4.9,-
"2003","몰타",0,-,-,-,-,15.9,0.4
"2003","몰도바",4,-,-,-,-,1.4,-
"2003","모나코",0,-,-,-,-,23.7,100.0
"2003","네덜란드",4,-,-,-,-,12.2,20.4
"2003","노르웨이",121,-,-,-,-,11.1,2.0
"2003","폴란드",91,-,-,-,-,22.4,4.1
"2003","포르투갈",33,-,-,-,-,8.0,2.2
"2003","루마니아",64,-,-,-,-,4.8,33.3
"2003","러시아",8110,-,-,-,-,9.1,10.8
"2003","산마리노",0,-,-,-,-,-,-
"2003","슬로바키아",19,-,-,-,-,23.2,-
"2003","슬로베니아",12,-,-,-,-,12.4,0.3
"2003","스페인",175,-,-,-,-,8.6,3.5
"2003","스웨덴",281,-,-,-,-,10.6,5.2
"2003","스위스",12,-,-,-,-,23.1,-
"2003","우크라이나",95,-,-,-,-,3.5,4.9
"2003","영국",30,-,-,-,-,26.1,5.5
"2003","유로지역",990,-,-,-,-,-,-
"2003","몬테네그로",6,-,-,-,-,13.2,0.9
"2003","세르비아",25,-,-,-,-,5.5,-
"2003","아프리카",,,,,,,
"2003","알제리",17,-,-,-,-,6.3,0.3
"2003","앙골라",760,-,-,-,-,12.4,0.1
"2003","베냉",40,-,-,-,-,23.8,-
"2003","보츠와나",173,-,-,-,-,30.9,-
"2003","부르키나파소",71,-,-,-,-,14.2,-
"2003","부룬디",2,-,-,-,-,4.9,-
"2003","카메룬",214,-,-,-,-,9.2,0.4
"2003","카보베르데",0,-,-,-,-,2.5,-
"2003","중앙아프리카공화국",228,-,-,-,-,17.7,-
"2003","차드",61,-,-,-,-,9.4,-
"2003","코모로",0,-,-,-,-,-,-
"2003","콩고",222,-,-,-,-,9.5,32.8
"2003","콩고민주공화국",1419,-,-,-,-,10.0,4.4
"2003","코트디부아르",48,-,-,-,-,22.6,0.1
"2003","지부티",0,-,-,-,-,0.0,0.2
"2003","이집트",1,-,-,-,-,5.9,9.3
"2003","적도기니",26,-,-,-,-,19.2,2.6
"2003","에리트레아",11,-,-,-,-,4.9,-
"2003","에티오피아",183,-,-,-,-,17.7,-
"2003","가봉",237,-,-,-,-,15.1,7.3
"2003","감비아",3,-,-,-,-,1.5,0.1
"2003","가나",86,-,-,-,-,14.7,0.0
"2003","기니",68,-,-,-,-,6.8,-
"2003","기니비사우",21,-,-,-,-,16.1,45.8
"2003","케냐",39,-,-,-,-,11.8,10.5
"2003","레소토",0,-,-,-,-,0.5,-
"2003","라이베리아",81,-,-,-,-,1.8,-
"2003","리비아",2,-,-,-,-,0.1,0.1
"2003","마다가스카르",129,-,-,-,-,3.1,0.1
"2003","말라위",30,-,-,-,-,15.0,-
"2003","말리",133,-,-,-,-,2.4,-
"2003","모리타니",4,-,-,-,-,0.5,32.1
"2003","모리셔스",0,-,-,-,-,4.5,0.3
"2003","모로코",56,-,-,-,-,1.6,1.3
"2003","모잠비크",405,-,-,-,-,15.8,3.3
"2003","나미비아",78,-,-,-,-,14.5,0.5
"2003","니제르",13,-,-,-,-,7.1,-
"2003","나이지리아",244,-,-,-,-,12.8,0.2
"2003","르완다",3,-,-,-,-,10.0,-
"2003","상투메프린시페",1,-,-,-,-,-,-
"2003","세네갈",87,-,-,-,-,24.1,5.8
"2003","세이셸",0,-,-,-,-,42.0,0.5
"2003","시에라리온",29,-,-,-,-,5.0,-
"2003","소말리아",73,-,-,-,-,0.6,0.0
"2003","남아프리카공화국",177,-,-,-,-,6.9,3.3
"2003","수단",-,-,-,-,-,4.2,0.1
"2003","에스와티니",5,-,-,-,-,3.0,-
"2003","탄자니아",526,-,-,-,-,27.1,10.0
"2003","토고",13,-,-,-,-,11.3,-
"2003","튀니지",7,-,-,-,-,1.3,1.2
"2003","우간다",30,-,-,-,-,10.3,-
"2003","잠비아",469,-,-,-,-,36.0,-
"2003","짐바브웨",182,-,-,-,-,28.0,-
"2003","오세아니아",,,,,,,
"2003","미국령사모아",0,-,-,-,-,0.3,2.1
"2003","오스트레일리아",1311,-,-,-,-,10.4,12.8
"2003","피지",10,-,-,-,-,1.3,0.1
"2003","프랑스령폴리네시아",1,-,-,-,-,0.4,0.1
"2003","괌",0,-,-,-,-,26.4,0.8
"2003","키리바시",0,-,-,-,-,16.8,0.8
"2003","마셜제도",0,-,-,-,-,3.1,0.6
"2003","미크로네시아",1,-,-,-,-,4.0,0.1
"2003","나우루",0,-,-,-,-,-,-
"2003","뉴칼레도니아",8,-,-,-,-,5.5,0.3
"2003","뉴질랜드",98,-,-,-,-,26.2,7.1
"2003","북마리아나제도",0,-,-,-,-,1.1,0.1
"2003","팔라우",0,-,-,-,-,2.0,5.3
"2003","파푸아뉴기니",362,-,-,-,-,3.1,0.3
"2003","사모아",2,-,-,-,-,3.4,0.6
"2003","솔로몬제도",25,-,-,-,-,0.1,0.1
"2003","통가",0,-,-,-,-,14.5,9.4
"2003","투발루",0,-,-,-,-,0.4,0.2
"2003","바누아투",4,-,-,-,-,4.3,0.1
"2004","아시아",,,,,,,
"2004","대한민국",64,512,54,2898,0,2.4,3.8
"2004","아프가니스탄",12,578,33,4000,2,0.4,-
"2004","아르메니아",3,380,35,3553,1,8.0,-
"2004","아제르바이잔",10,446,38,4300,0,7.1,-
"2004","바레인",0,-,-,-,-,1.4,0.7
"2004","방글라데시",19,735,89,5000,12,1.8,0.8
"2004","부탄",26,-,-,-,-,28.4,-
"2004","브루나이",4,-,-,-,-,44.0,1.4
"2004","캄보디아",107,648,82,-,31,25.2,0.4
"2004","중국",1864,1801,351,32200,446,16.6,1.3
"2004","키프로스",2,-,-,-,-,10.5,0.6
"2004","동티모르",9,-,-,-,-,5.1,1.1
"2004","조지아",28,366,46,4350,0,3.7,0.5
"2004","홍콩",-,363,-,-,-,41.8,-
"2004","인도",684,1602,313,18664,247,5.0,1.7
"2004","인도네시아",1006,2271,464,29375,386,14.1,1.9
"2004","이란",99,656,75,8000,1,7.1,1.7
"2004","이라크",8,498,40,-,0,0.1,-
"2004","이스라엘",2,649,79,2317,0,17.8,0.5
"2004","일본",249,763,190,5565,12,16.5,5.6
"2004","요르단",1,490,43,2100,0,1.9,30.0
"2004","카자흐스탄",31,642,55,6000,16,2.5,-
"2004","북한",64,474,44,2898,3,4.5,0.1
"2004","쿠웨이트",0,381,23,234,-,1.6,0.0
"2004","키르기스스탄",12,265,22,4500,14,6.9,-
"2004","라오스",172,919,77,8286,21,16.6,-
"2004","레바논",1,447,38,3000,0,0.5,0.1
"2004","말레이시아",194,1083,225,15500,686,18.1,2.0
"2004","몰디브",0,-,-,-,-,-,-
"2004","몽골",142,527,38,2823,0,13.4,-
"2004","미얀마",335,1335,118,7000,38,6.3,0.3
"2004","네팔",59,477,72,6973,7,17.0,-
"2004","오만",0,557,50,1204,6,10.7,1.3
"2004","파키스탄",43,820,78,4950,2,10.1,1.8
"2004","필리핀",71,812,253,8931,213,10.9,2.5
"2004","카타르",0,-,-,-,-,2.5,0.3
"2004","사우디아라비아",10,527,45,2028,3,31.3,3.4
"2004","싱가포르",0,473,44,2282,54,5.4,1.4
"2004","스리랑카",21,504,177,3314,280,21.5,1.1
"2004","시리아",5,432,59,3000,0,0.6,0.6
"2004","타지키스탄",4,427,27,5000,14,4.1,-
"2004","태국",194,1271,157,11625,86,20.1,4.4
"2004","튀르키예",205,581,121,8650,3,1.9,2.4
"2004","투르크메니스탄",41,421,44,-,3,3.0,-
"2004","아랍에미리트",3,298,27,-,-,5.6,2.6
"2004","우즈베키스탄",31,434,33,4800,15,2.3,-
"2004","베트남",124,1116,152,10500,146,6.2,1.7
"2004","예멘",5,459,47,1650,159,0.5,1.8
"2004","북아메리카",,,,,,,
"2004","버뮤다",0,-,-,-,-,5.6,5.0
"2004","캐나다",3476,683,77,3270,1,6.8,0.9
"2004","그린란드",0,-,-,-,-,40.5,36.3
"2004","멕시코",678,1570,579,26071,261,10.0,12.3
"2004","미국",3056,1356,937,19473,242,12.4,27.3
"2004","남아메리카",,,,,,,
"2004","앤티가바부다",0,-,-,-,-,6.6,0.5
"2004","아르헨티나",321,1413,152,9372,42,5.5,1.1
"2004","아루바",0,-,-,-,-,0.1,-
"2004","바하마",5,-,-,-,-,13.7,0.4
"2004","바베이도스",0,-,-,-,-,0.1,0.1
"2004","벨리즈",14,-,-,-,-,26.3,11.9
"2004","볼리비아",543,1775,80,17367,71,18.5,-
"2004","브라질",5353,2290,343,56215,382,22.9,16.1
"2004","영국령버진아일랜드",0,-,-,-,-,-,-
"2004","케이맨제도",0,-,-,-,-,8.7,1.2
"2004","칠레",162,604,95,5284,39,16.6,3.7
"2004","콜롬비아",620,2288,382,51220,222,20.4,5.2
"2004","코스타리카",29,1070,131,12119,111,20.9,12.2
"2004","쿠바",26,423,115,6522,163,6.3,2.8
"2004","도미니카연방",0,-,-,-,-,21.7,0.1
"2004","도미니카공화국",20,260,81,5657,30,22.2,30.4
"2004","에콰도르",134,1856,340,19362,1838,25.1,74.9
"2004","엘살바도르",7,571,29,2911,26,0.5,3.1
"2004","그레나다",0,-,-,-,-,1.7,0.0
"2004","과테말라",40,877,133,8681,84,29.6,0.3
"2004","가이아나",185,-,-,-,-,5.0,-
"2004","아이티",4,312,91,5242,29,0.3,-
"2004","온두라스",67,900,102,5680,110,18.2,1.9
"2004","자메이카",5,333,61,3308,209,18.9,4.2
"2004","니카라과",49,813,59,7590,39,36.7,15.7
"2004","파나마",44,1145,121,9915,194,18.7,4.0
"2004","파라과이",216,864,39,7851,10,5.4,-
"2004","페루",748,2222,238,17144,274,12.7,2.8
"2004","푸에르토리코",5,348,47,2493,53,10.1,1.6
"2004","세인트키츠네비스",0,-,-,-,-,3.6,0.5
"2004","세인트루시아",0,-,-,-,-,14.3,0.1
"2004","세인트빈센트그레나딘",0,-,-,-,-,10.9,0.6
"2004","수리남",153,-,-,-,-,11.4,22.9
"2004","트리니다드토바고",2,551,38,2259,1,31.2,2.8
"2004","터크스케이커스제도",0,-,-,-,-,42.9,1.0
"2004","미국령버진아일랜드",0,-,-,-,-,15.2,0.6
"2004","우루과이",15,532,66,2278,1,0.3,0.2
"2004","베네수엘라",485,1745,166,21073,68,53.8,15.3
"2004","유럽",,,,,,,
"2004","알바니아",8,376,45,3031,0,7.8,1.6
"2004","안도라",0,-,-,-,-,6.1,-
"2004","오스트리아",38,513,62,3100,4,22.9,-
"2004","벨라루스",84,297,17,2100,-,7.2,-
"2004","벨기에",7,519,29,1550,1,13.7,0.0
"2004","보스니아-헤르체고비나",21,390,55,-,1,0.6,0.7
"2004","불가리아",35,485,47,3572,0,9.1,3.2
"2004","샤넬군도",0,-,-,-,-,9.3,0.0
"2004","크로아티아",19,461,78,4288,1,10.4,1.3
"2004","체코",26,474,39,1900,4,15.1,-
"2004","덴마크",6,508,28,1450,3,4.6,3.1
"2004","에스토니아",23,334,14,1630,0,19.7,26.1
"2004","페로제도",0,-,-,-,-,-,-
"2004","핀란드",224,501,19,1102,1,9.0,4.8
"2004","프랑스",157,665,117,4630,7,16.4,16.8
"2004","독일",114,613,59,2682,12,41.3,36.2
"2004","지브롤터",0,-,-,-,-,-,-
"2004","그리스",37,530,95,4992,11,11.6,2.3
"2004","헝가리",20,455,55,2214,1,5.1,-
"2004","아이슬란드",0,-,-,-,-,10.9,3.8
"2004","아일랜드",7,471,15,950,1,1.2,0.1
"2004","맨섬",0,-,-,-,-,-,-
"2004","이탈리아",86,610,119,5599,19,15.1,17.4
"2004","라트비아",33,393,23,1153,0,17.7,6.7
"2004","리히텐슈타인",0,-,-,-,-,42.5,-
"2004","리투아니아",21,298,20,1796,-,14.2,10.8
"2004","룩셈부르크",1,-,-,-,-,20.0,-
"2004","북마케도니아",10,380,34,3500,0,4.9,-
"2004","몰타",0,-,-,-,-,15.9,0.4
"2004","몰도바",4,253,28,1752,0,1.4,-
"2004","모나코",0,-,-,-,-,23.7,100.0
"2004","네덜란드",4,539,26,1221,0,12.2,20.4
"2004","노르웨이",121,525,32,1715,2,12.2,2.2
"2004","폴란드",92,534,38,2450,4,22.4,4.1
"2004","포르투갈",33,606,147,5050,16,8.0,2.2
"2004","루마니아",64,466,64,3400,1,4.8,33.3
"2004","러시아",8116,941,153,11400,7,9.1,10.8
"2004","산마리노",0,-,-,-,-,-,-
"2004","슬로바키아",19,419,44,3124,2,23.2,-
"2004","슬로베니아",12,437,80,3200,-,12.4,0.7
"2004","스페인",177,647,170,5050,49,8.6,3.5
"2004","스웨덴",281,542,30,1750,3,10.6,5.2
"2004","스위스",12,475,44,3030,3,24.0,-
"2004","우크라이나",95,445,58,5100,1,3.5,4.9
"2004","영국",30,660,38,1623,13,26.1,5.7
"2004","유로지역",994,-,-,-,-,-,-
"2004","몬테네그로",6,-,-,-,-,13.2,0.9
"2004","세르비아",25,477,91,4082,1,5.5,-
"2004","아프리카",,,,,,,
"2004","알제리",17,472,71,3164,3,6.3,0.3
"2004","앙골라",755,1226,62,5185,26,12.4,0.1
"2004","베냉",39,644,34,2500,14,23.8,-
"2004","보츠와나",171,739,18,2151,0,30.9,-
"2004","부르키나파소",70,581,13,1100,2,14.2,-
"2004","부룬디",2,713,48,2500,2,4.9,-
"2004","카메룬",213,1258,157,8260,355,9.2,0.4
"2004","카보베르데",0,-,-,-,-,2.5,-
"2004","중앙아프리카공화국",228,850,17,3602,15,17.7,-
"2004","차드",60,635,21,1600,2,9.4,-
"2004","코모로",0,-,-,-,-,-,-
"2004","콩고",221,763,37,6000,35,9.5,32.8
"2004","콩고민주공화국",1412,1578,126,11007,65,10.0,4.4
"2004","코트디부아르",46,931,73,3660,105,22.6,0.1
"2004","지부티",0,-,-,-,-,0.0,0.2
"2004","이집트",1,599,59,2076,2,5.9,9.3
"2004","적도기니",26,-,-,-,-,19.2,2.6
"2004","에리트레아",11,607,38,-,3,4.9,-
"2004","에티오피아",182,1127,86,6603,22,17.7,-
"2004","가봉",237,798,43,6651,108,15.1,7.3
"2004","감비아",3,668,31,974,4,1.5,0.1
"2004","가나",85,978,56,3725,117,14.7,0.0
"2004","기니",68,855,61,3000,22,6.8,-
"2004","기니비사우",21,560,29,1000,4,16.1,45.8
"2004","케냐",38,1510,172,6506,103,11.8,10.5
"2004","레소토",0,370,11,1591,1,0.5,-
"2004","라이베리아",81,759,60,2200,46,1.8,-
"2004","리비아",2,413,31,1825,1,0.1,0.1
"2004","마다가스카르",128,427,262,9505,280,3.1,0.1
"2004","말라위",29,865,141,3765,14,15.0,-
"2004","말리",133,758,21,1741,6,2.4,-
"2004","모리타니",4,615,44,1100,-,0.5,32.1
"2004","모리셔스",0,151,65,750,88,4.5,0.3
"2004","모로코",56,559,76,3675,2,1.6,1.3
"2004","모잠비크",403,913,93,5692,46,15.8,3.3
"2004","나미비아",78,811,55,3174,24,14.5,0.5
"2004","니제르",13,616,20,1460,2,7.1,-
"2004","나이지리아",242,1189,79,4715,171,12.8,0.2
"2004","르완다",3,871,49,2288,3,10.0,-
"2004","상투메프린시페",1,-,-,-,-,-,-
"2004","세네갈",87,803,55,2086,7,24.1,12.4
"2004","세이셸",0,-,-,-,-,42.0,0.5
"2004","시에라리온",29,823,48,2090,47,5.0,-
"2004","소말리아",72,824,55,3028,17,0.6,0.0
"2004","남아프리카공화국",176,1149,323,23420,73,6.9,6.5
"2004","수단",-,1254,47,3137,17,4.2,0.1
"2004","에스와티니",5,614,16,2715,11,3.0,-
"2004","탄자니아",522,1431,299,10008,240,27.2,10.0
"2004","토고",13,740,33,3085,10,11.3,-
"2004","튀니지",7,438,52,2196,0,1.3,1.2
"2004","우간다",30,1375,131,4900,38,10.3,-
"2004","잠비아",469,1025,38,4747,8,36.0,-
"2004","짐바브웨",182,883,35,4440,17,28.0,-
"2004","오세아니아",,,,,,,
"2004","미국령사모아",0,-,-,-,-,0.3,2.1
"2004","오스트레일리아",1309,1227,568,15638,55,10.4,27.6
"2004","피지",10,-,-,-,-,1.3,0.1
"2004","프랑스령폴리네시아",1,-,-,-,-,0.4,0.1
"2004","괌",0,-,-,-,-,26.4,0.8
"2004","키리바시",0,-,-,-,-,16.8,0.8
"2004","마셜제도",0,-,-,-,-,3.1,0.6
"2004","미크로네시아",1,-,-,-,-,4.0,0.1
"2004","나우루",0,-,-,-,-,-,-
"2004","뉴칼레도니아",8,-,-,-,-,5.5,0.3
"2004","뉴질랜드",98,424,124,2382,21,26.2,7.1
"2004","북마리아나제도",0,-,-,-,-,1.1,0.1
"2004","팔라우",0,-,-,-,-,2.0,5.3
"2004","파푸아뉴기니",362,980,158,11544,142,3.1,0.3
"2004","사모아",2,-,-,-,-,3.4,0.6
"2004","솔로몬제도",25,-,-,-,-,0.1,0.1
"2004","통가",0,-,-,-,-,14.5,9.4
"2004","투발루",0,-,-,-,-,0.4,0.2
"2004","바누아투",4,-,-,-,-,4.3,0.1
"2005","아시아",,,,,,,
"2005","대한민국",64,-,-,-,-,2.4,3.8
"2005","아프가니스탄",12,-,-,-,-,0.4,-
"2005","아르메니아",3,-,-,-,-,8.0,-
"2005","아제르바이잔",10,-,-,-,-,7.2,-
"2005","바레인",0,-,-,-,-,1.4,0.7
"2005","방글라데시",19,-,-,-,-,1.8,0.8
"2005","부탄",27,-,-,-,-,28.4,-
"2005","브루나이",4,-,-,-,-,44.0,1.4
"2005","캄보디아",107,-,-,-,-,25.2,0.4
"2005","중국",1888,-,-,-,-,16.6,1.3
"2005","키프로스",2,-,-,-,-,10.5,0.6
"2005","동티모르",9,-,-,-,-,5.1,1.1
"2005","조지아",28,-,-,-,-,3.7,0.5
"2005","홍콩",-,-,-,-,-,41.8,-
"2005","인도",685,-,-,-,-,5.0,1.7
"2005","인도네시아",1005,-,-,-,-,14.1,1.9
"2005","이란",100,-,-,-,-,7.1,1.7
"2005","이라크",8,-,-,-,-,0.1,-
"2005","이스라엘",2,-,-,-,-,17.8,0.5
"2005","일본",249,-,-,-,-,16.5,5.6
"2005","요르단",1,-,-,-,-,1.9,30.0
"2005","카자흐스탄",31,-,-,-,-,2.5,-
"2005","북한",63,-,-,-,-,5.8,0.1
"2005","쿠웨이트",0,-,-,-,-,1.6,0.0
"2005","키르기스스탄",12,-,-,-,-,6.9,-
"2005","라오스",172,-,-,-,-,16.6,-
"2005","레바논",1,-,-,-,-,0.5,0.1
"2005","말레이시아",193,-,-,-,-,18.1,2.0
"2005","몰디브",0,-,-,-,-,-,-
