"시점","국가별",산림면적 (1000km²),멸종위기종(포유동물) (종),멸종위기종(조류) (종),멸종위기종(어류) (종),멸종위기종(고등식물) (종),육상보호구역 (%),해양보호구역 (%)
"2014","바레인",0,3,2,9,0,2.9,7.6
"2014","방글라데시",19,33,28,18,17,4.6,2.5
"2014","부탄",27,26,15,3,12,47.3,0.0
"2014","브루나이",4,33,22,7,104,44.1,1.5
"2014","캄보디아",92,36,24,40,32,26.0,0.5
"2014","중국",2084,73,79,122,501,17.0,2.3
"2014","키프로스",2,5,4,19,18,18.4,0.9
"2014","동티모르",9,4,7,6,1,8.7,3.8
"2014","조지아",28,10,10,10,60,8.3,2.4
"2014","홍콩",-,1,19,13,6,41.8,0.0
"2014","인도",706,94,73,213,332,5.4,2.1
"2014","인도네시아",960,184,113,145,408,14.7,5.8
"2014","이란",107,17,17,37,3,7.3,2.2
"2014","이라크",8,14,14,17,1,0.4,0.0
"2014","이스라엘",2,15,12,37,0,19.9,0.3
"2014","일본",249,27,35,67,20,19.4,5.1
"2014","요르단",1,13,8,12,1,2.1,30.1
"2014","카자흐스탄",33,16,17,15,15,3.3,0.0
"2014","북한",62,9,23,14,8,2.5,0.1
"2014","쿠웨이트",0,6,6,11,0,18.4,0.2
"2014","키르기스스탄",12,6,9,3,14,6.9,0.0
"2014","라오스",168,43,22,55,32,16.7,0.0
"2014","레바논",1,10,8,20,2,2.7,0.0
"2014","마카오",-,0,3,5,0,0.0,0.0
"2014","말레이시아",194,70,42,73,706,18.4,2.3
"2014","몰디브",0,2,0,18,0,0.7,0.4
"2014","몽골",142,11,16,2,0,17.2,0.0
"2014","미얀마",303,44,41,40,47,7.2,0.2
"2014","네팔",60,30,29,7,12,22.9,0.0
"2014","오만",0,10,8,25,6,10.7,1.3
"2014","파키스탄",40,24,23,34,5,10.8,5.6
"2014","필리핀",70,38,66,74,232,11.0,2.5
"2014","카타르",0,3,4,12,0,3.2,1.6
"2014","사우디아라비아",10,10,13,24,3,31.3,3.4
"2014","싱가포르",0,10,14,25,58,5.8,1.5
"2014","스리랑카",21,30,14,43,287,23.2,1.3
"2014","시리아",5,16,13,45,4,0.7,0.6
"2014","타지키스탄",4,8,9,5,12,21.9,0.0
"2014","태국",201,55,44,96,133,18.8,5.2
"2014","튀르키예",215,17,14,126,103,0.2,0.4
"2014","투르크메니스탄",41,9,12,11,4,3.2,0.0
"2014","아랍에미리트",3,8,7,14,0,18.6,21.0
"2014","우즈베키스탄",35,10,12,7,17,3.4,0.0
"2014","베트남",139,52,40,73,177,6.5,1.8
"2014","예멘",5,9,12,24,162,0.8,3.6
"2014","북아메리카",,,,,,,
"2014","버뮤다",0,4,1,16,5,5.8,5.1
"2014","캐나다",3472,11,13,36,5,9.4,1.4
"2014","그린란드",0,7,1,7,1,41.2,36.7
"2014","멕시코",665,101,58,154,371,12.9,19.0
"2014","미국",3098,35,75,236,277,13.9,31.7
"2014","남아메리카",,,,,,,
"2014","앤티가바부다",0,2,2,19,4,5.5,1.4
"2014","아르헨티나",293,38,46,37,70,6.8,8.9
"2014","아루바",0,2,1,15,2,0.5,0.0
"2014","바하마",5,6,7,30,8,13.3,0.4
"2014","바베이도스",0,3,2,21,3,0.2,0.1
"2014","벨리즈",13,9,5,31,33,36.7,14.2
"2014","볼리비아",522,20,45,0,98,24.8,0.0
"2014","브라질",5054,82,142,84,509,28.4,20.5
"2014","영국령버진아일랜드",0,-,-,-,-,8.8,2.1
"2014","케이맨제도",0,1,2,20,20,8.7,1.2
"2014","칠레",174,20,29,20,72,18.3,3.9
"2014","콜롬비아",603,54,106,54,245,23.1,16.9
"2014","코스타리카",29,10,22,50,131,27.4,15.8
"2014","쿠바",31,14,17,35,176,12.4,7.6
"2014","도미니카연방",0,3,3,20,11,21.5,0.1
"2014","도미니카공화국",21,6,14,22,40,23.0,31.4
"2014","에콰도르",129,45,88,52,1842,25.8,75.7
"2014","엘살바도르",6,7,6,14,29,8.4,9.5
"2014","그레나다",0,3,1,20,3,2.1,0.1
"2014","과테말라",36,17,14,26,94,31.8,13.0
"2014","가이아나",185,11,11,28,23,8.7,0.2
"2014","아이티",4,5,14,21,38,0.3,0.0
"2014","온두라스",65,8,12,30,119,21.6,3.3
"2014","자메이카",6,5,10,22,212,15.9,4.6
"2014","니카라과",40,7,15,31,43,37.1,37.7
"2014","파나마",43,16,19,42,203,20.6,7.4
"2014","파라과이",179,8,25,0,19,6.5,0.0
"2014","페루",734,54,113,21,318,31.4,6.8
"2014","푸에르토리코",5,3,9,21,57,10.3,1.8
"2014","세인트키츠네비스",0,2,2,20,2,3.3,0.5
"2014","세인트루시아",0,2,5,21,6,16.9,0.2
"2014","세인트빈센트그레나딘",0,2,2,21,5,22.5,1.2
"2014","수리남",153,9,6,26,26,14.7,22.9
"2014","트리니다드토바고",2,2,4,25,2,32.5,3.0
"2014","터크스케이커스제도",0,2,3,19,9,44.4,1.0
"2014","미국령버진아일랜드",0,2,1,16,12,15.3,2.0
"2014","우루과이",19,10,22,38,22,2.7,1.8
"2014","베네수엘라",468,34,38,37,77,53.9,16.8
"2014","유럽",,,,,,,
"2014","알바니아",8,3,5,39,0,2.3,1.5
"2014","안도라",0,2,0,0,0,19.5,0.0
"2014","오스트리아",39,3,9,11,13,28.4,0.0
"2014","벨라루스",86,4,6,2,1,8.6,0.0
"2014","벨기에",7,2,4,11,0,22.9,56.1
"2014","보스니아-헤르체고비나",21,4,5,31,1,1.3,8.3
"2014","불가리아",38,7,13,19,6,40.5,15.3
"2014","샤넬군도",0,-,-,-,-,-,-
"2014","크로아티아",19,8,11,60,7,37.7,16.3
"2014","체코",27,2,7,2,10,21.1,0.0
"2014","덴마크",6,2,3,15,1,18.3,29.2
"2014","에스토니아",24,1,5,5,0,20.7,27.5
"2014","페로제도",0,4,1,8,0,0.0,0.0
"2014","핀란드",224,1,6,6,2,14.8,16.7
"2014","프랑스",168,8,8,46,32,25.3,62.9
"2014","독일",114,5,7,23,17,37.4,64.8
"2014","지브롤터",0,-,-,-,-,-,-
"2014","그리스",39,10,11,76,58,34.9,6.0
"2014","헝가리",21,2,10,9,9,22.6,0.0
"2014","아이슬란드",0,6,1,12,0,16.7,3.9
"2014","아일랜드",7,5,3,21,1,14.4,10.4
"2014","맨섬",0,1,0,2,0,-,-
"2014","이탈리아",92,7,9,47,66,21.5,20.1
"2014","라트비아",34,1,6,6,0,18.2,44.3
"2014","리히텐슈타인",0,0,0,0,0,44.3,0.0
"2014","리투아니아",22,3,6,6,1,16.8,30.6
"2014","룩셈부르크",1,0,1,1,0,34.6,0.0
"2014","북마케도니아",10,5,10,13,0,9.7,0.0
"2014","몰타",0,3,2,18,4,23.1,4.7
"2014","몰도바",4,4,7,8,2,3.8,0.0
"2014","모나코",0,2,0,12,0,53.4,100.3
"2014","네덜란드",4,3,4,13,0,11.6,57.7
"2014","노르웨이",121,7,4,19,3,29.2,60.7
"2014","폴란드",94,5,8,7,10,30.0,52.7
"2014","포르투갈",33,11,7,55,81,22.1,5.5
"2014","루마니아",68,7,13,19,4,23.8,42.8
"2014","러시아",8150,31,44,36,54,11.4,11.5
"2014","산마리노",0,-,-,-,-,0.0,0.0
"2014","슬로바키아",19,3,8,5,6,36.6,0.0
"2014","슬로베니아",12,5,5,29,7,53.6,98.5
"2014","스페인",186,16,9,70,214,28.0,7.5
"2014","스웨덴",280,1,4,12,4,14.8,10.5
"2014","스위스",12,2,3,9,4,9.9,0.0
"2014","우크라이나",96,11,13,21,16,4.0,10.7
"2014","영국",31,5,4,43,15,28.4,17.2
"2014","유로지역",1026,-,-,-,-,25.5,31.7
"2014","몬테네그로",8,6,11,26,2,4.1,0.0
"2014","세르비아",27,6,10,11,4,6.8,0.0
"2014","아프리카",,,,,,,
"2014","알제리",19,14,8,36,17,7.9,1.2
"2014","앙골라",699,15,24,40,34,7.0,0.1
"2014","베냉",34,11,8,28,15,28.1,0.0
"2014","보츠와나",160,7,10,2,2,29.2,0.0
"2014","부르키나파소",65,9,7,4,3,15.5,0.0
"2014","부룬디",3,11,12,17,6,6.9,0.0
"2014","카메룬",207,38,21,111,380,10.9,6.8
"2014","카보베르데",0,4,3,23,3,2.6,0.0
"2014","중앙아프리카공화국",225,8,10,3,18,18.1,0.0
"2014","차드",50,13,9,1,4,17.8,0.0
"2014","코모로",0,5,8,7,7,10.2,0.3
"2014","콩고",220,11,4,47,38,35.2,33.6
"2014","콩고민주공화국",1328,31,35,84,103,12.1,4.3
"2014","코트디부아르",35,23,18,47,106,22.9,2.1
"2014","지부티",0,7,7,17,3,1.3,0.2
"2014","이집트",1,18,8,40,2,11.2,13.2
"2014","적도기니",25,19,5,29,69,25.0,2.7
"2014","에리트레아",11,10,13,20,4,5.0,0.0
"2014","에티오피아",175,33,25,14,40,18.4,0.0
"2014","가봉",236,15,4,62,121,20.5,9.3
"2014","감비아",3,10,8,24,5,4.2,1.2
"2014","가나",79,16,16,44,117,15.1,1.7
"2014","기니",64,21,15,67,32,29.2,4.2
"2014","기니비사우",20,12,7,31,5,16.4,45.9
"2014","케냐",35,29,33,69,187,12.4,10.0
"2014","레소토",0,2,6,1,4,0.5,0.0
"2014","라이베리아",78,18,13,54,48,2.5,2.0
"2014","리비아",2,12,2,24,3,0.3,4.3
"2014","마다가스카르",125,114,35,87,374,5.0,3.4
"2014","말라위",25,8,16,102,23,16.8,0.0
"2014","말리",133,12,11,2,7,8.4,0.0
"2014","모리타니",3,16,9,32,0,1.0,32.3
"2014","모리셔스",0,7,8,15,91,4.5,0.3
"2014","모로코",57,17,9,44,34,33.6,1.3
"2014","모잠비크",381,12,27,54,58,17.2,18.0
"2014","나미비아",71,12,25,27,27,37.9,28.1
"2014","니제르",12,12,7,4,3,17.6,0.0
"2014","나이지리아",226,26,15,60,169,14.2,0.2
"2014","르완다",3,20,14,9,6,9.4,0.0
"2014","상투메프린시페",1,5,12,13,37,0.0,0.0
"2014","세네갈",83,16,11,46,10,25.2,14.4
"2014","세이셸",0,6,9,19,62,42.1,1.0
"2014","시에라리온",27,17,14,48,56,10.9,7.8
"2014","소말리아",64,15,13,26,42,0.6,0.0
"2014","남아프리카공화국",173,24,41,87,101,8.9,13.4
"2014","수단",194,12,15,21,16,1.7,0.0
"2014","에스와티니",5,6,11,4,11,4.0,0.0
"2014","탄자니아",485,36,42,175,496,32.0,18.2
"2014","토고",12,10,8,24,12,25.0,2.8
"2014","튀니지",7,13,5,35,7,5.4,2.7
"2014","우간다",26,25,20,61,48,16.0,0.0
"2014","잠비아",459,10,16,20,14,37.9,0.0
"2014","짐바브웨",177,9,14,3,17,26.6,0.0
"2014","오세아니아",,,,,,,
"2014","미국령사모아",0,1,8,9,1,12.6,17.3
"2014","오스트레일리아",1324,55,47,106,90,14.6,48.5
"2014","피지",11,6,14,13,65,4.4,6.2
"2014","프랑스령폴리네시아",1,0,30,27,47,2.0,0.1
"2014","괌",0,2,13,9,4,27.1,2.5
"2014","키리바시",0,1,5,11,0,22.2,20.2
"2014","마셜제도",0,2,3,12,0,7.9,3.4
"2014","미크로네시아",1,7,9,20,5,4.3,0.1
"2014","나우루",0,-,-,-,-,0.0,0.0
"2014","뉴칼레도니아",8,9,14,30,259,54.3,56.6
"2014","뉴질랜드",98,9,64,23,18,32.5,12.5
"2014","북마리아나제도",0,4,15,12,5,3.4,20.4
"2014","팔라우",0,4,4,15,4,16.0,31.4
"2014","파푸아뉴기니",361,39,32,47,145,3.1,0.4
"2014","사모아",2,2,5,13,2,6.8,1.1
"2014","솔로몬제도",25,20,20,18,17,2.2,0.9
"2014","통가",0,2,5,12,4,15.9,9.6
"2014","투발루",0,1,1,10,0,2.4,0.3
"2014","바누아투",4,7,9,15,10,4.2,0.0
"2015","아시아",,,,,,,
"2015","대한민국",63,10,30,24,8,-,-
"2015","아프가니스탄",12,10,17,5,5,-,-
"2015","아르메니아",3,8,15,3,71,-,-
"2015","아제르바이잔",11,6,18,12,42,-,-
"2015","바레인",0,3,6,9,0,-,-
"2015","방글라데시",19,33,33,21,21,-,-
"2015","부탄",27,26,20,3,18,-,-
"2015","브루나이",4,34,24,8,104,-,-
"2015","캄보디아",88,36,27,44,36,-,-
"2015","중국",2103,74,89,131,568,-,-
"2015","키프로스",2,5,7,24,18,-,-
"2015","동티모르",9,4,6,6,1,-,-
"2015","조지아",28,8,15,11,61,-,-
"2015","홍콩",-,2,20,13,9,-,-
"2015","인도",708,93,84,216,385,-,-
"2015","인도네시아",950,185,131,150,426,-,-
"2015","이란",107,16,26,39,3,-,-
"2015","이라크",8,13,19,17,1,-,-
"2015","이스라엘",2,14,17,42,0,-,-
"2015","일본",249,27,42,74,24,-,-
"2015","요르단",1,12,13,13,1,-,-
"2015","카자흐스탄",33,15,26,14,16,-,-
"2015","북한",61,9,27,17,8,-,-
"2015","쿠웨이트",0,5,11,12,0,-,-
"2015","키르기스스탄",13,5,16,3,14,-,-
"2015","라오스",168,45,24,55,41,-,-
"2015","레바논",1,9,12,27,5,-,-
"2015","마카오",-,0,4,5,0,-,-
"2015","말레이시아",195,70,50,75,721,-,-
"2015","몰디브",0,2,0,19,0,-,-
"2015","몽골",142,10,24,2,0,-,-
"2015","미얀마",300,46,48,43,61,-,-
"2015","네팔",60,31,36,7,17,-,-
"2015","오만",0,9,13,27,6,-,-
"2015","파키스탄",39,24,32,36,12,-,-
"2015","필리핀",70,39,89,77,239,-,-
"2015","카타르",0,2,8,12,0,-,-
"2015","사우디아라비아",10,9,18,31,3,-,-
"2015","싱가포르",0,12,17,26,58,-,-
"2015","스리랑카",21,30,16,46,291,-,-
"2015","시리아",5,15,18,50,4,-,-
"2015","타지키스탄",4,6,15,5,12,-,-
"2015","태국",201,54,51,99,150,-,-
"2015","튀르키예",216,16,20,131,104,-,-
"2015","투르크메니스탄",41,8,20,11,4,-,-
"2015","아랍에미리트",3,7,12,14,0,-,-
"2015","우즈베키스탄",35,9,20,7,17,-,-
"2015","베트남",141,54,46,76,199,-,-
"2015","예멘",5,8,18,28,162,-,-
"2015","북아메리카",,,,,,,
"2015","버뮤다",0,4,1,24,8,-,-
"2015","캐나다",3471,11,15,42,11,-,-
"2015","그린란드",0,7,3,9,1,-,-
"2015","멕시코",663,101,61,179,382,-,-
"2015","미국",3101,35,77,247,379,-,-
"2015","남아메리카",,,,,,,
"2015","앤티가바부다",0,2,1,29,4,-,-
"2015","아르헨티나",291,40,50,39,70,-,-
"2015","아루바",0,2,1,23,2,-,-
"2015","바하마",5,6,7,44,8,-,-
"2015","바베이도스",0,3,2,29,3,-,-
"2015","벨리즈",13,9,5,43,36,-,-
"2015","볼리비아",520,21,55,0,99,-,-
"2015","브라질",5039,82,165,85,516,-,-
"2015","영국령버진아일랜드",0,1,1,28,10,-,-
"2015","케이맨제도",0,1,1,32,22,-,-
"2015","칠레",176,20,33,23,72,-,-
"2015","콜롬비아",601,56,119,61,245,-,-
"2015","코스타리카",30,10,23,57,132,-,-
"2015","쿠바",32,12,17,44,177,-,-
"2015","도미니카연방",0,3,4,29,11,-,-
"2015","도미니카공화국",21,6,14,29,42,-,-
"2015","에콰도르",128,46,98,53,1848,-,-
"2015","엘살바도르",6,7,6,15,29,-,-
"2015","그레나다",0,3,1,28,3,-,-
"2015","과테말라",36,17,14,34,98,-,-
"2015","가이아나",185,11,14,31,23,-,-
"2015","아이티",4,5,14,30,42,-,-
"2015","온두라스",65,8,11,42,121,-,-
"2015","자메이카",6,6,10,30,214,-,-
"2015","니카라과",39,7,15,38,44,-,-
"2015","파나마",43,16,22,53,203,-,-
"2015","파라과이",175,10,27,0,19,-,-
"2015","페루",732,55,120,22,318,-,-
"2015","푸에르토리코",5,3,8,30,57,-,-
"2015","세인트키츠네비스",0,2,1,29,2,-,-
"2015","세인트루시아",0,2,5,29,6,-,-
"2015","세인트빈센트그레나딘",0,2,2,29,5,-,-
"2015","수리남",153,9,9,29,26,-,-
"2015","트리니다드토바고",2,2,5,35,2,-,-
"2015","터크스케이커스제도",0,2,2,29,9,-,-
"2015","미국령버진아일랜드",0,2,1,27,12,-,-
"2015","우루과이",19,10,22,40,22,-,-
"2015","베네수엘라",467,34,44,42,77,-,-
"2015","유럽",,,,,,,
"2015","알바니아",8,3,10,44,0,-,-
"2015","안도라",0,2,2,0,0,-,-
"2015","오스트리아",39,3,12,11,21,-,-
"2015","벨라루스",86,3,9,2,1,-,-
"2015","벨기에",7,2,8,13,1,-,-
"2015","보스니아-헤르체고비나",22,4,8,35,1,-,-
"2015","불가리아",38,7,18,22,6,-,-
"2015","샤넬군도",0,-,-,-,-,-,-
"2015","크로아티아",19,8,15,63,9,-,-
"2015","체코",27,2,10,2,15,-,-
"2015","덴마크",6,2,7,18,4,-,-
"2015","에스토니아",24,1,8,5,2,-,-
"2015","페로제도",0,4,4,12,1,-,-
"2015","핀란드",224,1,9,6,8,-,-
"2015","프랑스",168,8,13,52,41,-,-
"2015","독일",114,4,11,24,24,-,-
"2015","지브롤터",0,5,5,18,0,-,-
"2015","그리스",39,10,16,80,59,-,-
"2015","헝가리",21,2,13,9,12,-,-
"2015","아이슬란드",0,6,4,16,0,-,-
"2015","아일랜드",8,5,7,27,3,-,-
"2015","맨섬",0,1,0,2,0,-,-
"2015","이탈리아",93,7,14,51,74,-,-
"2015","라트비아",34,1,9,6,1,-,-
"2015","리히텐슈타인",0,0,2,0,0,-,-
"2015","리투아니아",22,2,9,6,2,-,-
"2015","룩셈부르크",1,0,3,1,0,-,-
"2015","북마케도니아",10,5,14,13,0,-,-
"2015","몰타",0,2,5,22,4,-,-
"2015","몰도바",4,4,12,8,2,-,-
"2015","모나코",0,2,0,15,0,-,-
"2015","네덜란드",4,3,8,15,3,-,-
"2015","노르웨이",121,7,7,23,14,-,-
"2015","폴란드",94,4,11,8,13,-,-
"2015","포르투갈",33,12,12,62,82,-,-
"2015","루마니아",69,7,18,22,5,-,-
"2015","러시아",8149,29,54,40,59,-,-
"2015","산마리노",0,0,0,0,0,-,-
"2015","슬로바키아",19,3,11,5,10,-,-
"2015","슬로베니아",12,5,8,33,11,-,-
"2015","스페인",186,16,15,77,219,-,-
"2015","스웨덴",280,1,8,15,14,-,-
"2015","스위스",13,2,6,9,10,-,-
"2015","우크라이나",97,9,18,24,19,-,-
"2015","영국",32,5,8,47,22,-,-
"2015","유로지역",1028,-,-,-,-,-,-
"2015","몬테네그로",8,6,14,32,2,-,-
"2015","세르비아",27,6,13,15,6,-,-
"2015","아프리카",,,,,,,
"2015","알제리",20,13,14,40,18,-,-
"2015","앙골라",694,17,26,50,34,-,-
"2015","베냉",34,12,10,38,17,-,-
"2015","보츠와나",158,8,13,2,2,-,-
"2015","부르키나파소",65,9,11,4,3,-,-
"2015","부룬디",3,12,13,17,8,-,-
"2015","카메룬",206,43,26,119,490,-,-
"2015","카보베르데",0,4,5,32,3,-,-
"2015","중앙아프리카공화국",225,13,14,3,24,-,-
"2015","차드",49,14,13,1,6,-,-
"2015","코모로",0,5,10,8,7,-,-
"2015","콩고",220,16,5,55,45,-,-
"2015","콩고민주공화국",1317,35,37,93,113,-,-
"2015","코트디부아르",34,29,20,56,108,-,-
"2015","지부티",0,6,11,18,3,-,-
"2015","이집트",0,17,14,47,3,-,-
"2015","적도기니",25,23,7,42,84,-,-
"2015","에리트레아",11,10,18,21,4,-,-
"2015","에티오피아",174,33,32,14,41,-,-
"2015","가봉",236,19,6,71,154,-,-
"2015","감비아",3,9,12,34,5,-,-
"2015","가나",79,20,20,56,119,-,-
"2015","기니",64,25,19,75,35,-,-
"2015","기니비사우",20,14,10,39,5,-,-
"2015","케냐",35,30,39,70,222,-,-
"2015","레소토",0,2,7,1,4,-,-
"2015","라이베리아",78,24,13,62,50,-,-
"2015","리비아",2,11,6,32,3,-,-
"2015","마다가스카르",125,119,35,87,540,-,-
"2015","말라위",25,8,18,98,25,-,-
"2015","말리",133,12,16,2,8,-,-
"2015","모리타니",3,16,15,43,0,-,-
"2015","모리셔스",0,7,9,18,90,-,-
"2015","모로코",57,16,15,54,36,-,-
"2015","모잠비크",379,13,29,63,84,-,-
"2015","나미비아",70,13,28,33,28,-,-
"2015","니제르",11,12,11,4,3,-,-
"2015","나이지리아",224,29,21,71,198,-,-
"2015","르완다",3,23,16,9,8,-,-
"2015","상투메프린시페",1,5,13,25,38,-,-
"2015","세네갈",83,17,16,54,11,-,-
"2015","세이셸",0,6,11,20,62,-,-
"2015","시에라리온",26,22,15,56,62,-,-
"2015","소말리아",64,13,18,27,43,-,-
"2015","남아프리카공화국",172,25,46,103,116,-,-
"2015","수단",192,12,23,22,16,-,-
"2015","에스와티니",5,7,13,4,11,-,-
"2015","탄자니아",481,38,47,175,602,-,-
"2015","토고",12,11,11,35,12,-,-
"2015","튀니지",7,13,10,39,7,-,-
"2015","우간다",25,27,25,61,52,-,-
"2015","잠비아",458,11,18,20,20,-,-
"2015","짐바브웨",177,10,17,3,17,-,-
"2015","오세아니아",,,,,,,
"2015","미국령사모아",0,1,8,11,1,-,-
"2015","오스트레일리아",1331,56,50,111,92,-,-
"2015","피지",11,6,12,14,65,-,-
"2015","프랑스령폴리네시아",1,0,32,28,47,-,-
"2015","괌",0,2,14,11,4,-,-
"2015","키리바시",0,1,5,12,0,-,-
"2015","마셜제도",0,2,3,14,0,-,-
"2015","미크로네시아",1,5,11,21,4,-,-
"2015","나우루",0,1,2,10,0,-,-
"2015","뉴칼레도니아",8,9,16,31,286,-,-
"2015","뉴질랜드",98,9,67,35,23,-,-
"2015","북마리아나제도",0,4,16,14,5,-,-
"2015","팔라우",0,4,5,16,4,-,-
"2015","파푸아뉴기니",360,39,37,50,151,-,-
"2015","사모아",2,2,6,14,2,-,-
"2015","솔로몬제도",25,20,25,19,17,-,-
"2015","통가",0,2,5,13,4,-,-
"2015","투발루",0,1,1,11,0,-,-
"2015","바누아투",4,7,9,16,10,-,-
"2016","아시아",,,,,,,
"2016","대한민국",63,11,30,25,31,11.2,1.6
"2016","아프가니스탄",12,11,17,5,5,0.1,-
"2016","아르메니아",3,9,15,3,71,23.1,-
"2016","아제르바이잔",11,8,18,12,42,10.2,0.4
"2016","바레인",0,3,6,10,0,6.7,1.2
"2016","방글라데시",19,36,33,27,21,4.6,5.4
"2016","부탄",27,26,20,3,18,48.0,-
"2016","브루나이",4,33,24,12,104,46.9,0.2
"2016","캄보디아",87,38,27,47,36,26.0,0.2
"2016","중국",2125,74,89,133,574,17.1,3.8
"2016","키프로스",2,6,7,24,18,18.7,0.1
"2016","동티모르",9,5,6,8,1,13.1,1.4
"2016","조지아",28,9,15,11,61,8.3,0.7
"2016","홍콩",-,3,20,13,9,41.9,-
"2016","인도",711,92,84,222,388,6.0,0.2
"2016","인도네시아",953,188,131,158,427,11.9,2.9
"2016","이란",107,19,26,43,3,8.6,0.8
"2016","이라크",8,14,19,17,1,1.5,-
"2016","이스라엘",1,15,17,45,9,19.9,0.0
"2016","일본",249,28,42,77,44,19.4,0.5
"2016","요르단",1,13,13,15,5,1.7,35.2
"2016","카자흐스탄",33,16,26,14,16,3.3,1.0
"2016","북한",61,10,27,17,17,2.4,0.0
"2016","쿠웨이트",0,6,11,15,0,17.5,1.5
"2016","키르기스스탄",13,5,16,3,14,6.5,-
"2016","라오스",167,45,24,55,41,16.7,-
"2016","레바논",1,10,12,28,10,2.6,0.2
"2016","마카오",-,0,4,5,0,-,-
"2016","말레이시아",193,73,50,83,721,19.1,1.4
"2016","몰디브",0,2,0,24,0,1.0,0.0
"2016","몽골",142,11,24,2,0,17.4,-
"2016","미얀마",297,48,48,50,61,7.2,0.1
"2016","네팔",60,30,36,7,17,23.6,-
"2016","오만",0,10,13,31,6,2.6,0.1
"2016","파키스탄",39,25,32,41,12,12.3,0.8
"2016","필리핀",70,39,89,87,239,15.3,1.2
"2016","카타르",0,2,8,13,0,2.5,0.2
"2016","사우디아라비아",10,10,18,35,3,4.3,1.5
"2016","싱가포르",0,13,17,27,58,5.6,-
"2016","스리랑카",21,29,16,54,291,29.9,0.1
"2016","시리아",5,16,18,51,13,0.7,0.2
"2016","타지키스탄",4,7,15,5,12,22.3,-
"2016","태국",200,56,51,106,150,18.8,1.9
"2016","튀르키예",216,18,20,131,104,0.2,0.1
"2016","투르크메니스탄",41,10,20,11,4,3.3,3.0
"2016","아랍에미리트",3,8,12,17,0,13.1,4.3
"2016","우즈베키스탄",36,10,20,7,17,3.4,-
"2016","베트남",144,55,46,80,204,7.6,0.6
"2016","예멘",5,9,18,32,162,0.8,0.5
"2016","북아메리카",,,,,,,
"2016","버뮤다",0,4,1,26,8,5.5,0.0
"2016","캐나다",3471,14,15,43,10,9.7,0.9
"2016","그린란드",0,9,3,9,1,41.1,4.5
"2016","멕시코",662,96,61,179,402,14.3,2.3
"2016","미국",3101,35,77,249,462,13.0,41.1
"2016","남아메리카",,,,,,,
"2016","앤티가바부다",0,2,1,29,4,19.3,0.2
"2016","아르헨티나",290,37,50,39,70,8.9,4.0
"2016","아루바",0,2,1,23,2,0.5,-
"2016","바하마",5,6,7,44,8,31.2,0.6
"2016","바베이도스",0,3,2,29,3,1.4,0.0
"2016","벨리즈",13,9,5,43,36,37.7,10.1
"2016","볼리비아",518,21,55,8,104,30.9,-
"2016","브라질",5021,81,165,86,521,28.9,1.7
"2016","영국령버진아일랜드",0,1,1,28,10,8.5,0.1
"2016","케이맨제도",0,1,1,32,22,10.7,0.1
"2016","칠레",177,19,33,25,72,18.4,12.6
"2016","콜롬비아",600,54,119,96,257,14.2,2.1
"2016","코스타리카",30,10,23,60,140,27.6,0.8
"2016","쿠바",32,12,17,44,179,16.6,4.3
"2016","도미니카연방",0,3,4,29,11,22.1,0.0
"2016","도미니카공화국",21,6,14,29,42,23.0,9.1
"2016","에콰도르",128,45,98,59,1856,20.0,13.1
"2016","엘살바도르",6,6,6,15,29,8.8,0.7
"2016","그레나다",0,4,1,28,3,9.4,0.0
"2016","과테말라",36,15,14,35,102,31.8,0.8
"2016","가이아나",185,11,14,31,26,8.7,0.0
"2016","아이티",4,5,14,30,42,0.3,-
"2016","온두라스",64,7,11,42,123,28.4,4.2
"2016","자메이카",6,6,10,30,214,15.9,0.8
"2016","니카라과",38,7,15,37,46,37.2,2.9
"2016","파나마",43,16,22,54,208,20.9,1.7
"2016","파라과이",173,10,27,0,19,6.5,-
"2016","페루",730,53,120,50,326,21.3,0.5
"2016","푸에르토리코",5,2,8,30,57,7.4,1.7
"2016","세인트키츠네비스",0,2,1,29,2,3.3,0.2
"2016","세인트루시아",0,2,5,30,6,18.8,0.2
"2016","세인트빈센트그레나딘",0,2,2,29,5,22.4,0.2
"2016","수리남",152,9,9,30,27,14.5,1.5
"2016","트리니다드토바고",2,2,5,35,2,30.6,0.0
"2016","터크스케이커스제도",0,2,2,29,9,44.4,0.1
"2016","미국령버진아일랜드",0,1,1,27,12,14.6,0.8
"2016","우루과이",19,10,22,40,22,3.5,0.7
"2016","베네수엘라",465,35,44,43,82,54.1,3.5
"2016","유럽",,,,,,,
"2016","알바니아",8,3,10,44,0,17.2,2.7
"2016","안도라",0,2,2,0,0,21.2,-
"2016","오스트리아",39,3,12,11,13,28.4,-
"2016","벨라루스",87,4,9,2,1,9.5,-
"2016","벨기에",7,2,8,13,0,23.2,36.7
"2016","보스니아-헤르체고비나",22,4,8,35,1,1.5,-
"2016","불가리아",38,8,18,22,6,34.7,8.1
"2016","샤넬군도",0,-,-,-,-,-,-
"2016","크로아티아",19,9,15,64,8,38.1,8.5
"2016","체코",27,3,10,2,10,21.7,-
"2016","덴마크",6,2,7,18,1,17.6,17.8
"2016","에스토니아",24,1,8,5,0,20.2,18.6
"2016","페로제도",0,4,4,12,0,2.3,0.0
"2016","핀란드",224,2,9,6,2,14.9,11.1
