,번호,생태통로명,주소,도로명,도로번호,차선_수,경도,위도
459,1490,월계생태통로,충청남도 홍성군 장곡면 월계리 산198 (홍성11.80km),충절로,(국도29호선),왕복4차선,126.735361111111,36.5408333333333
460,1491,구룡생태통로,충청남도 홍성군 홍성읍 구룡리 122-3임 (홍성5.44km),충절로,(국도29호선),왕복4차선,126.694972222222,36.5825
461,1492,나주 공산 상방 생태통로,전라남도 나주시 공산면 상방리 산46-4,국도,23호선,왕복4차선,127.062066666667,35.5814583333333
462,1493,장성 북이 사거 생태통로,전라남도 장성군 북이면 사거리 산41-2,국도,1호선,왕복4차선,127.368686111111,35.736925
463,1495,가계통로,경상남도 산청군 생비량면 가계리 산279-3,일반국도,20호선,왕복4차선,128.06375,35.3601888888889
464,1496,마쌍통로,경상남도 의령군 대의면 마쌍리 산99,일반국도,33호선,왕복4차선,128.111783333333,35.3819777777778
465,1497,덕신통로,경상남도 남해군 설천면 덕신리 산321-4,일반국도,19호선,왕복4차선,127.86125,34.9194444444444
466,1498,계수터널 생태연결통로,경기도 시흥시 계수동 369-22,범안로,(시도6호선),왕복4차선,126.824166666667,37.4458333333333
467,1499,용산리 생태통로,강원도 춘천시 신북읍 용산리 산25-1번지 일대,국도,5호선,왕복4차선,127.717297222222,37.9580416666667
468,1500,학곡리 생태통로,강원도 춘천시 동내면 학곡리 산68-2번지 일대,국도,5호선,왕복2차선,127.758288888889,37.8166388888889
469,1501,거두리 생태통로,강원도 춘천시 동내면 거두리 산88-14번지 일대,국도,5호선,왕복2차선,127.776793564164,37.8697527760023
470,1502,샛다리 생태통로,경기도 구리시 교문동 418-2 샛다리어린이공원,아차산로, 45번길,왕복2차선,127.128082148235,37.5915035467392
471,1503,대구국토1(매수1 생태통로),경상북도 성주군 벽진면 매수1리,국도,30,왕복2차선,128.206555555556,35.9407777777778
472,1504,대구국토2(매수2 생태통로),경상북도 성주군 벽진면 매수리,국도,30,왕복2차선,128.193388888889,35.9335833333333
473,1505,천보산 어하고개 생태통로,경기도 양주시 율정동 산57-2,어하고개로,1,왕복2차선,127.120411031245,37.8093468048251
474,1506,분천생태통로,경기도 화성시 봉담읍 분천리 437-14,-,-,왕복4차선,126.950277777778,37.1936111111111
475,1507,마암생태통로,강원도 횡성군 둔내면 마암2리 산281-4번지 일대,일반국도,6호선,왕복2차선,128.211244444444,37.5420805555556
476,1508,삽교리 생태통로1,강원도 횡성군 둔내면 삽교리 산302번지 일대,일반국도,6호선,왕복2차선,128.255583333333,37.5802222222222
477,1509,삽교리 생태통로2,강원도 횡성군 둔내면 삽교리 산306번지 일대,일반국도,6호선,왕복2차선,128.25775,37.5811861111111
478,1510,삽교리 생태통로3,강원도 횡성군 둔내면 삽교리 101전 일대,일반국도,6호선,왕복2차선,128.267905555556,37.581925
479,1511,귀락 생태통로,경기도 의정부시 자일동 산 56-15,민락로,중로1-29,왕복4차선,127.114722222222,37.7552777777778
480,1512,사패 생태통로,경기도 의정부시 의정부동 산 4-7,서부순환로,광로3-1,왕복6차선,127.029444444444,37.7369444444444
481,1513,장암 생태통로,경기도 의정부시 장암동 산 21-14,동일로,대로1-2,왕복12차선,127.060833333333,37.7141666666667
482,1514,효자봉 생태통로,경기도 의정부시 신곡동 산 25-23,금신로,대로3-5,왕복6차선,127.069166666667,37.74
483,1515,갈사만진입도로3호선 생태이동로,경상남도 하동군 금성면 가덕리 산173-16번지 일원,갈사만진입도로,3호선,왕복4차선,127.811736111111,34.9773472222222
484,1516,동물이동통로,경기도 의왕시 고천동   산 55-5 (서수원~의왕간 고속화도로 13.07km) ,서수원∼의왕간고속화도로 지방도,309호선 ,왕복6~8차선,126.973172222222,37.3366111111111
485,1517,절토육교,경기도 의왕시 월암동  산 46-3 (서수원~의왕간 고속화도로 13.07km) ,서수원∼의왕간고속화도로 지방도,309호선 ,왕복6~8차선,126.966388888889,37.3172333333333
486,1518,동해선 16.60k(지흥터널),강원도 동해시 지흥동,동해선,65,왕복4차선,129.091388888889,37.50025
487,1519,동해선 110.31k(강현1터널),강원도 양양군 강현면 석교리,동해선,65,왕복4차선,128.579222222222,38.12875
488,1520,동해선 112.82k(강현2터널),강원도 양양군 강현면 강선리,동해선,65,왕복4차선,128.585055555556,38.1504166666667
489,1521,동해선 117.93k(노학터널),강원도 속초시 노학동,동해선,65,왕복4차선,128.557777777778,38.1801388888889
490,1522,서울양양선 82.96k,강원도 홍천군 화촌면 군업리 산220-12,서울양양선,60,왕복4차선,128.015194444444,37.75775
491,1523,서울양양선 85.43k,강원도 홍천군 화촌면 장평리 산236-1,서울양양선,60,왕복4차선,128.042888888889,37.7546944444444
492,1524,서울양양선 93.84k,강원도 홍천군 내촌면 와야리 산266-1,서울양양선,60,왕복4차선,128.12425,37.7880833333333
493,1525,서울양양선 104.86k,강원도 인제군 상남면 상남리,서울양양선,60,왕복4차선,128.222583333333,37.8274722222222
494,1526,서울양양선 105.19k,강원도 인제군 상남면 상남리,서울양양선,60,왕복4차선,128.227222222222,37.8309722222222
495,1527,갈매생태통로,경기도 경기 구리시 갈매동 산 69-183,갈매동 산 69-183,도로명미부여,왕복4차선,127.1925,38.0333333333333
496,1528,동물이동통로,경기도 의왕시 고천동 산55-5,지방도,309호선,왕복6차선,126.973172222222,37.3366111111111
497,1529,절토육교,경기도 의왕시 월암동 산46-3,지방도,309호선,왕복6차선,126.966388888889,37.3172333333333
498,1530,낙양 생태통로,경기도 의정부시 낙양동 산116-1,신평화로,대로3-42,왕복6차선,127.098333333333,37.7531388888889
499,1531,회곡 생태통로,경기도 가평군 설악면 회곡리 841,국도,37호선,왕복2차선,127.463333333333,37.6866666666667
500,1532,민락 생태통로,경기도 의정부시 낙양동 산116-1,국대도,3호선,왕복6차선,127.098055555556,37.7533333333333
501,1533,고암 생태통로,경기도 양주시 고암동 산44-3,국대도,3호선,왕복6차선,127.073333333333,37.8266666666667
502,1534,생태육교 생태통로,경기도 가평군 청평면 고성리 산79-1,국도,75호선,왕복2차선,127.496666666667,37.7086111111111
503,1535,옥암생태통로,충청남도 홍성군 홍성읍 옥암리 874-2 (해미21.7Km),남부순환로,(국도29호선),왕복4차선,126.632911111111,36.5856222222222
504,1536,구항생태통로,충청남도 홍성군 홍성읍 월산리 산 186-2 (해미21.7Km),구항길,(구국도),왕복2차선,126.632888888889,36.5867333333333
505,1537,동물이동통로,경기도 의왕시 고천동 산55-5,서수원~의왕간 도로,지방도309호선,왕복6차선,126.973172222222,37.3366111111111
506,1538,절토육교,경기도 의왕시 월암동 산46-3,서수원~의왕간 도로,지방도309호선,왕복6차선,126.966388888889,37.3172333333333
507,1539,신단생태통로,경상남도 거창군 고제면 봉계리,신단로,1,왕복2차선,127.865472222222,35.8988888888889
508,1540,,부산광역시 기장군 정관읍 모전리,지방도,60,왕복4차선,129.158555555556,35.3459722222222
509,1541,계룡생태통로,충청남도 공주시 반포면 학봉리,계룡대로,1,왕복2차선,127.252638888889,36.3461944444444
510,1542,남부생태통로,충청남도 홍성군 홍성읍 옥암리,국도,29,왕복4차선,126.636777777778,36.5809722222222
511,1543,용화생태통로,경상북도 상주시 화북면 운흥리,국도,37,왕복2차선,127.801222222222,36.5945833333333
512,1544,,경상남도 진주시 진성면 구천리,국도,2,왕복4차선,128.216888888889,35.1690833333333
513,1545,,전라남도 보성군 득량면 삼정리,국도,2,왕복4차선,127.122305555556,34.7741944444444
514,1546,,강원도 홍천군 화촌면 군업리  산220-12,고속도로,60,왕복4차선,128.015138888889,37.7576666666667
515,1547,,강원도 홍천군 내촌면 물걸리  산386-2,고속도로,60,왕복4차선,128.124666666667,37.7882222222222
516,1548,,강원도 인제군 상남면 상남리  1627-5,고속도로,60,왕복4차선,128.228305555556,37.8343333333333
517,1549,,강원도 인제군 상남면 상남리  1649-5,고속,60,왕복4차선,128.226194444444,37.8314166666667
518,1550,어하생태통로,경기도 포천시 소흘읍 이동교리,부흥로,9,왕복2차선,127.120416666667,37.8094166666667
519,1551,,경기도 안성시 삼죽면 진촌리,국도,38,왕복2차선,127.378555555556,37.0679166666667
520,1552,,경상북도 김천시 봉산면 광천리,국도,4,왕복4차선,128.007194444444,36.2025277777778
521,1553,,강원도 강릉시 연곡면 삼산리,국도,6,왕복4차선,128.610404326284,37.7666125589641
522,1554,,전라북도 장수군 번암면 유정리 ,고속,12,왕복4차선,127.545842692961,35.4780164104611
523,1555,,전라북도 장수군 번암면 노단리,지방도,751,왕복2차선,127.560972222222,35.531
524,1556,,경상북도 김천시 봉산면 광천리,고속,1,왕복6차선,128.001333333333,36.2033888888889
525,1557,,경상북도 김천시 봉산면 광천리,봉산로,1,왕복2차선,128.00475,36.2022222222222
526,1558,,경기도 포천시 소흘읍 직동리,지방도,98,왕복2차선,127.168888888889,37.7530833333333
527,1559,,울산광역시 울주군 두서면 활천리,고속,1,왕복4차선,129.181305555556,35.6832777777778
528,1560,,충청남도 천안시 서북구 입장면,지방,57,왕복2차선,127.267722222222,36.8878888888889
529,1561,모락산터널,경기도 의왕시 내손동 산142번지,시도,125호선,왕복2차선,126.990888888889,37.37525
530,1562,용암,전라북도 완주군 상관면 용암리 666번지,국도,17호선,왕복4차선,127.245583333333,35.7001361111111
531,1564,삼척노곡,강원도 삼척시 원덕읍 노곡리 산146-3,국도 ,7호선,왕복4차선,129.337247222222,37.2092194444445
532,1565,절토육교,경기도 의왕시 월암동 산46-3,서수원~의왕간 도로,지방도 309호선,왕복6차선,126.966388888889,37.3172333333333
533,1566,동물이동통로,경기도 의왕시 고천동 산55-5 ,서수원~의왕간 도로,지방도309호선,왕복6차선,126.973172222222,37.3366111111111
534,1567,,경기도 영중면 거사리 산3-22번지 일원,중로,3-30,왕복2차선,127.228675,37.9918333333333
535,1568,한북정맥(비득재) 생태축,경기도 소흘읍 직동리 산9-5번지 일원(죽엽산 비득재),지방도,383,왕복2차선,127.164813888889,37.7862777777778
